date,ret_1,ret_3,ret_6,volatility_6,volume_mean_6,rel_volume,rsi_14,spy_ret_1,sector_spy_diff,article_count,positive_proportion,neutral_proportion,negative_proportion,average_sentiment,max_positive_sentiment,max_negative_sentiment,sentiment_stddev,time_decayed_sentiment,entity_weighted_sentiment,holding_sentiment,abnormal_news_volume,article_novelty,source_weighted_sentiment,cross_article_disagreement,sector_breadth,macro_news_count,news_coverage,news_freshness_hours,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,target_next_close_up
2019-04-25,-0.0201222,-0.0144742,-0.0049146,0.0112664,1.06781e+07,1.17585,50.9506,-0.000616033,-0.0195062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-26,0.00753827,-0.0156191,0.00129164,0.0117742,1.09946e+07,1.11533,53.0909,0.00465679,0.00288147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-29,0.00232199,-0.0104432,-0.00778956,0.0105639,1.02556e+07,0.854069,56.2963,0.00156774,0.000754243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-30,0.00398977,0.0139069,-0.00076851,0.0107192,1.07671e+07,0.886653,66.0787,0.000510409,0.00347936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-01,-0.00653765,-0.000257955,-0.015873,0.00999746,1.12935e+07,1.49809,61.9593,-0.00751647,0.000978816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-02,-0.000516141,-0.00308878,-0.0134997,0.0100333,1.2734e+07,1.28482,58.2069,-0.00215896,0.00164281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-03,0.0121353,0.00499935,0.0189758,0.00644247,1.2792e+07,1.00876,57.7995,0.00978778,0.00234755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-06,-0.00956633,0.0019355,0.00167705,0.00777112,1.27364e+07,0.936594,55.3334,-0.0041152,-0.00545113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-07,-0.0202189,-0.0178156,-0.0208494,0.0113162,1.43358e+07,1.28041,42.7907,-0.0166997,-0.0035192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-08,0,-0.0295918,-0.0247404,0.0108978,1.54888e+07,1.06301,42.1177,-0.00138921,0.00138921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09,-0.00144585,-0.0216355,-0.0197419,0.010874,1.51564e+07,0.98465,34.8446,-0.00302575,0.0015799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-10,0.00394887,0.0024973,-0.0153628,0.0112499,1.53328e+07,1.13611,38.4319,0.00502338,-0.00107451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-13,-0.0284515,-0.0260253,-0.054847,0.0128846,1.65173e+07,1.21152,24.9191,-0.0251302,-0.0033213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-14,0.0103914,-0.0144794,-0.0358017,0.0151877,1.64155e+07,0.689464,31.3966,0.00904368,0.00134774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-15,0.00133563,-0.0170447,-0.0145899,0.0135898,1.54045e+07,0.797817,38.1753,0.00585746,-0.00452183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-16,0.00920371,0.0210527,-0.00552048,0.01441,1.39021e+07,0.535892,38.9811,0.00926126,-5.75457e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-17,-0.0111024,-0.000667865,-0.0151376,0.0150142,1.41324e+07,1.15377,34.1759,-0.00646512,-0.00463723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-20,-0.00253946,-0.0045352,-0.0215025,0.0146839,1.31688e+07,0.883779,31.1804,-0.00661204,0.00407257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-21,0.0117916,-0.00198257,0.0190284,0.00896547,1.16023e+07,0.914669,39.3583,0.00901566,0.00277591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-22,-0.00821087,0.000935575,0.000267085,0.00918924,1.12351e+07,0.811268,37.0594,-0.00307146,-0.00513941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-23,-0.0152223,-0.0117915,-0.0162732,0.0110532,1.18877e+07,1.36322,27.0484,-0.0122186,-0.00300375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-24,0.000406763,-0.0229109,-0.0248481,0.00965863,1.25006e+07,0.890147,29.4368,0.00226832,-0.00186156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-28,-0.00921659,-0.0239017,-0.0229885,0.0094118,1.16602e+07,0.965941,32.5117,-0.00930053,8.39395e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-29,-0.00451439,-0.0132882,-0.024923,0.0093904,1.20967e+07,1.17859,31.2994,-0.00671071,0.00219632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-30,0.00384783,-0.00989422,-0.0325785,0.0069507,1.20119e+07,0.841124,33.8138,0.0027312,0.00111663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-31,-0.0136893,-0.0143638,-0.0379222,0.00771119,1.27792e+07,1.0735,28.2923,-0.0134753,-0.000213965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-03,0.0068008,-0.00316058,-0.0164068,0.00789231,1.29974e+07,1.34758,40.2986,-0.00254289,0.00934369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-04,0.0238489,0.0167008,0.00664134,0.0134542,1.38803e+07,1.18331,46.6666,0.0217066,0.00214221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-05,0.00969438,0.0408049,0.025855,0.0127368,1.41474e+07,0.909398,50.1039,0.00866215,0.00103223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-06,0.00173363,0.0355666,0.0322936,0.0121152,1.36691e+07,0.83307,47.0199,0.00650267,-0.00476904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-07,0.0079872,0.0195234,0.0365503,0.0121327,1.35242e+07,0.682797,55.102,0.010007,-0.00201984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-10,0.00132063,0.0110682,0.0523247,0.00811186,1.28235e+07,0.741913,56.8156,0.00458894,-0.0032683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
