date,ret_1,ret_3,ret_6,volatility_6,volume_mean_6,rel_volume,rsi_14,spy_ret_1,sector_spy_diff,article_count,positive_proportion,neutral_proportion,negative_proportion,average_sentiment,max_positive_sentiment,max_negative_sentiment,sentiment_stddev,time_decayed_sentiment,entity_weighted_sentiment,holding_sentiment,abnormal_news_volume,article_novelty,source_weighted_sentiment,cross_article_disagreement,sector_breadth,macro_news_count,news_coverage,news_freshness_hours,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,target_next_close_up
2021-12-02,0.0048649,-0.0166251,-0.0179608,0.00879792,1.58390e+07,1.10683,31.5855,0.0153163,-0.0104514,1,0.584181,0.405707,0.0101114,0.57407,0.584181,0.0101114,0,0.0235307,0.57407,0.57407,1,1,0.57407,0,1,0,1,38.3333,0.0867897,0.47351,0.0837051,-0.296558,0.337014,-0.525024,0.157788,-0.00947332,1
2021-12-03,0.00184423,0.00493332,-0.0157784,0.00897618,1.83976e+07,1.20189,27.892,-0.00870131,0.0105455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-12-06,0.00567619,0.0124324,-0.00651664,0.0095519,1.89532e+07,0.803604,37.8414,0.0118433,-0.00616712,1,0.0689023,0.905114,0.0259842,0.0429181,0.0689023,0.0259842,0,0.00175918,0.0429181,0.0429181,1,1,0.0429181,0,1,0,1,38.3333,0.155602,0.371055,0.384776,-0.194955,0.253903,0.239637,-0.124899,0.49835,1
2021-12-07,0.01289,0.0205179,0.00355174,0.0111161,1.80928e+07,0.661848,45.805,0.0206848,-0.00779486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-12-08,0.00753012,0.0263098,0.0313729,0.00496802,1.73724e+07,0.871765,50.3635,0.00264797,0.00488215,1,0.069781,0.915006,0.0152129,0.054568,0.069781,0.0152129,0,0.0022367,0.054568,0.054568,1,1,0.054568,0,1,0,1,38.3333,0.123689,0.20852,0.197397,0.0221999,0.590968,-0.462802,-0.247848,0.772824,1
2021-12-09,0.00231687,0.0228815,0.0355985,0.00401811,1.51815e+07,0.599136,51.6684,-0.00675154,0.00906841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-12-10,0.00350459,0.0134036,0.0341965,0.00412072,1.36854e+07,0.625068,58.4293,0.0094135,-0.0059089,1,0.217098,0.0452026,0.737699,-0.520601,0.217098,0.737699,0,-0.000390839,-0.520601,-0.520601,1,1,-0.520601,0,1,0,1,86.3333,0.230698,0.096577,-0.213436,-0.0587149,0.197269,-0.441486,0.0689512,0.303251,1
2021-12-13,0.0094368,0.0153214,0.0420343,0.00388854,1.20337e+07,1.01397,67.0255,-0.00885836,0.0182952,1,0.901379,0.0810721,0.0175493,0.883829,0.901379,0.0175493,0,0.0362275,0.883829,0.883829,1,1,0.883829,0,1,0,1,38.3333,0.0969788,0.209231,-0.0539137,-0.129059,0.370271,-0.160659,-0.0503073,0.527848,0
2021-12-14,-0.00404861,0.00887333,0.0319579,0.00596075,1.13404e+07,0.976231,63.1233,-0.00688004,0.00283144,1,0.306843,0.684376,0.00878148,0.298061,0.306843,0.00878148,0,0.0122173,0.298061,0.298061,1,1,0.298061,0,1,0,1,38.3333,0.141184,0.479169,0.119787,-0.262949,0.551706,-0.482193,0.122735,0.353775,1
2021-12-15,0.0204731,0.0259326,0.0396838,0.00820801,1.1844e+07,1.26616,71.0112,0.015625,0.00484801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-12-16,0.00593896,0.0223776,0.0380418,0.00819424,1.25244e+07,1.5352,75.2924,-0.00881852,0.0147575,1,0.0677928,0.918138,0.0140689,0.0537239,0.0677928,0.0140689,0,0.0022021,0.0537239,0.0537239,1,1,0.0537239,0,1,0,1,38.3333,0.286426,0.243503,0.0107212,-0.121002,0.539487,-0.417855,-0.259625,0.690124,0
2021-12-17,-0.00698395,0.0193643,0.0284095,0.00980846,1.45925e+07,1.47365,69.5591,-0.0141066,0.00712263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-20,-0.00986079,-0.0109366,0.0147124,0.0115085,1.58644e+07,1.02025,76.1686,-0.0106334,0.000772612,1,0.935917,0.0480119,0.0160713,0.919845,0.935917,0.0160713,0,0.0377038,0.919845,0.919845,1,1,0.919845,0,1,0,1,38.3333,0.0290931,0.056743,-0.35655,-0.367119,0.503676,-0.677238,0.0356993,0.422952,1
2021-12-21,0.00417404,-0.0126719,0.00942215,0.0110658,1.56263e+07,0.68944,78.4914,0.017759,-0.0135849,1,0.800387,0.159265,0.0403473,0.76004,0.800387,0.0403473,0,0.0311535,0.76004,0.76004,1,1,0.76004,0,1,0,1,38.3333,0.172577,0.122632,0.288009,-0.0523595,0.218924,-0.338508,-0.168082,0.297013,1
2021-12-22,0.0116677,0.00587295,0.025351,0.0113187,1.49888e+07,0.483426,79.9443,0.00999871,0.00166898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-12-23,0.00410875,0.0200645,0.00890849,0.00822193,1.37801e+07,0.561955,80.3948,0.00622208,-0.00211332,2,0.585773,0.393348,0.020879,0.564894,0.945441,0.0306329,0.349915,0.000939669,0.564894,0.564894,2,1,0.564894,0.349915,1,0,1,62.3333,0.129456,0.177209,0.169178,0.0661112,0.192417,-0.274987,0.0511772,0.359172,1
