date,ret_1,ret_3,ret_6,volatility_6,volume_mean_6,rel_volume,rsi_14,spy_ret_1,sector_spy_diff,article_count,positive_proportion,neutral_proportion,negative_proportion,average_sentiment,max_positive_sentiment,max_negative_sentiment,sentiment_stddev,time_decayed_sentiment,entity_weighted_sentiment,holding_sentiment,abnormal_news_volume,article_novelty,source_weighted_sentiment,cross_article_disagreement,sector_breadth,macro_news_count,news_coverage,news_freshness_hours,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,target_next_close_up
2022-11-29,0.0151091,-0.0163757,-0.0101495,0.0212108,4.85999e+07,0.78289,44.6637,-0.00171754,0.0168266,2,0.741587,0.233397,0.025016,0.716571,0.935727,0.0320544,0.187102,0.0293717,0.716571,0.716571,2,1,0.716571,0.187102,1,0,1,38.3333,0.0866512,0.090909,0.27791,0.0256542,0.211299,-0.315261,-0.14703,0.338101,1
2022-11-30,0.00496146,-0.00783717,0.00840803,0.0204646,4.17127e+07,1.05076,57.1978,0.0315006,-0.0265391,1,0.938897,0.0451693,0.0159339,0.922963,0.938897,0.0159339,0,0.0378316,0.922963,0.922963,1,1,0.922963,0,1,0,1,38.3333,0.0723291,-0.0578004,0.168668,0.0741501,0.271338,-0.487559,-0.166971,0.350926,0
2022-12-01,-0.00329131,0.0167879,-0.0254238,0.0145301,3.92372e+07,0.991458,51.0587,-0.000735841,-0.00255547,1,0.0235686,0.948051,0.0283801,-0.00481144,0.0235686,0.0283801,0,-0.000197218,-0.00481144,-0.00481144,1,1,-0.00481144,0,1,0,1,38.3333,-0.132659,0.443579,0.144048,0.0869686,0.467763,-0.682804,-0.0175746,1.0735,0
2022-12-02,-0.00594387,-0.00429988,-0.0206052,0.0142181,3.84993e+07,0.955083,40.2355,-0.00115372,-0.00479016,2,0.526686,0.416627,0.0566876,0.469998,0.905914,0.0601187,0.382659,0.000352849,0.469998,0.469998,2,1,0.469998,0.382659,1,0,1,86.3333,0.0201772,-0.00413749,0.153741,0.133227,0.0670222,-0.224222,-0.0379022,0.609444,0
2022-12-05,-0.0296756,-0.0386177,-0.0461522,0.0179151,4.45945e+07,1.16054,33.9965,-0.0179893,-0.0116863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-06,-0.0263608,-0.0608696,-0.0451035,0.0176745,4.57058e+07,1.42061,26.2215,-0.0144148,-0.011946,1,0.17355,0.798098,0.0283518,0.145198,0.17355,0.0283518,0,0.00595158,0.145198,0.145198,1,1,0.145198,0,1,0,1,38.3333,-0.0215319,0.386825,0.399059,-0.0668001,0.139959,-0.263117,0.167787,0.355585,0
2022-12-07,-0.00234408,-0.0574687,-0.0615214,0.0143223,4.75134e+07,1.02906,28.9222,-0.0017012,-0.000642882,1,0.121705,0.863138,0.0151568,0.106548,0.121705,0.0151568,0,0.00436734,0.106548,0.106548,1,1,0.106548,0,1,0,1,38.3333,0.127001,0.178606,0.167406,0.00289275,0.312927,-0.406601,-0.294172,0.451218,0
2022-12-08,-0.00446434,-0.0329796,-0.0703237,0.0127036,4.87552e+07,1.0518,27.4289,0.00783393,-0.0122983,1,0.157847,0.829071,0.013082,0.144765,0.157847,0.013082,0,0.00593382,0.144765,0.144765,1,1,0.144765,0,1,0,1,38.3333,0.270117,0.175826,0.462263,0.161873,0.425385,-0.458676,-0.165303,0.71412,0
2022-12-09,-0.0243096,-0.0309423,-0.0899284,0.0127117,5.02878e+07,0.956451,25.4256,-0.0074702,-0.0168394,2,0.0863599,0.420437,0.493203,-0.406843,0.165798,0.97409,0.560324,-0.000305436,-0.406843,-0.406843,2,1,-0.406843,0.560324,1,0,1,86.3333,0.0913945,0.102213,0.189998,0.0194941,0.286274,-0.303545,-0.00740765,0.507297,1
2022-12-12,0.0262457,-0.00317204,-0.0604584,0.0213323,5.11903e+07,0.824079,35.5277,0.0144172,0.0118285,1,0.941471,0.0335455,0.0249837,0.916487,0.941471,0.0249837,0,0.0375662,0.916487,0.916487,1,1,0.916487,0,1,0,1,38.3333,0.505144,-0.0306474,0.114867,-0.0885609,0.371522,-0.331168,-0.330369,0.242074,1
2022-12-13,0.0189747,0.0202974,-0.0133516,0.0216298,5.16575e+07,1.05614,31.1384,0.00756984,0.0114048,1,0.9494,0.0336695,0.0169305,0.932469,0.9494,0.0169305,0,0.0382213,0.932469,0.932469,1,1,0.932469,0,1,0,1,38.3333,0.476186,0.132864,0.290433,0.186493,0.444748,-0.338182,-0.221532,0.114844,0
2022-12-14,-0.00612999,0.0393082,0.00714956,0.0183578,4.96151e+07,1.06168,31.9954,-0.00639353,0.000263542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-15,-0.0060514,0.00659994,0.00340697,0.0185629,4.82005e+07,0.838303,31.6686,-0.0244617,0.0184103,2,0.830318,0.156531,0.0131507,0.817168,0.936851,0.0169823,0.102701,0.0334951,0.817168,0.817168,2,1,0.817168,0.102701,1,0,1,38.3333,0.231315,0.611789,-0.198334,-0.0939263,0.454094,-0.478689,-0.210546,0.349385,0
