date,ret_1,ret_3,ret_6,volatility_6,volume_mean_6,rel_volume,rsi_14,spy_ret_1,sector_spy_diff,article_count,positive_proportion,neutral_proportion,negative_proportion,average_sentiment,max_positive_sentiment,max_negative_sentiment,sentiment_stddev,time_decayed_sentiment,entity_weighted_sentiment,holding_sentiment,abnormal_news_volume,article_novelty,source_weighted_sentiment,cross_article_disagreement,sector_breadth,macro_news_count,news_coverage,news_freshness_hours,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,target_next_close_up
2021-11-12,0.000415206,-0.0041331,0.00166281,0.00295813,4.84855e+06,0.804942,54.712,0.00754684,-0.00713164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-11-15,0.00560283,0.00643816,0.00497714,0.00363608,4.4919e+06,0.79955,55.2972,0.000342422,0.00526041,1,0.0872489,0.898914,0.0138374,0.0734115,0.0872489,0.0138374,0,0.00300908,0.0734115,0.0734115,1,1,0.0734115,0,1,0,1,38.3333,0.488584,0.386269,0.00641153,0.0857778,0.455233,-0.52057,-0.0655162,0.435188,0
2021-11-16,-0.00619066,-0.000207563,-0.00103711,0.00465949,4.3494e+06,1.13503,56.0209,0.00395782,-0.0101485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-11-17,0.00664451,0.00601787,0.00185989,0.005256,6.171e+06,2.48582,51.1628,-0.00242922,0.00907373,1,0.0108265,0.0177089,0.971465,-0.960638,0.0108265,0.971465,0,-0.0393759,-0.960638,-0.960638,1,1,-0.960638,0,1,0,1,38.3333,0.228344,-0.0449958,0.418369,-0.0289617,0.378108,0.141435,0.16055,0.45654,0
2021-11-18,-0.000206236,0.0002064,0.00664589,0.00461979,6.24127e+06,0.87878,61.3241,0.00339641,-0.00360265,1,0.0309508,0.0483026,0.920747,-0.889796,0.0309508,0.920747,0,-0.0364721,-0.889796,-0.889796,1,1,-0.889796,0,1,0,1,38.3333,0.0560903,0.274358,-0.0715609,0.2268,0.0402574,0.0754412,0.220458,1.14377,0
2021-11-19,-0.00536419,0.00103819,0.000830411,0.00534167,6.39255e+06,0.797741,54.6357,-0.00178825,-0.00357593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-22,-0.00497818,-0.0105198,-0.00456521,0.00572759,6.6449e+06,0.815197,42.7046,-0.00281517,-0.002163,1,0.0547042,0.606034,0.339262,-0.284558,0.0547042,0.339262,0,-0.0116638,-0.284558,-0.284558,1,1,-0.284558,0,1,0,1,38.3333,0.0379677,0.103424,0.0104543,0.244383,0.346013,-0.0267334,0.175223,0.69581,1
2021-11-23,0.0106316,0.000206279,0.000412721,0.00704431,7.6771e+06,1.27453,47.0395,0.00132599,0.00930562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-11-24,0.0134076,0.0190832,0.0201412,0.00800857,7.7021e+06,0.66043,66.2421,0.00266986,0.0107378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-26,-0.0270711,-0.00354392,-0.0140264,0.014581,6.28363e+06,1.08682,45.1835,-0.0223032,-0.0047679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-11-29,0.0125523,-0.00165012,-0.00144419,0.0158209,6.56508e+06,1.09266,51.9192,0.0122666,0.000285742,1,0.172504,0.817959,0.00953646,0.162968,0.172504,0.00953646,0,0.00667994,0.162968,0.162968,1,1,0.162968,0,1,0,1,38.3333,0.0248896,0.42632,0.359436,0.206569,0.306894,-0.338448,0.11672,0.606909,0
2021-11-30,-0.0208678,-0.0354163,-0.0170089,0.0179922,7.55217e+06,1.45946,41.3495,-0.0194576,-0.0014102,1,0.270639,0.714345,0.0150163,0.255622,0.270639,0.0150163,0,0.0104778,0.255622,0.255622,1,1,0.255622,0,1,0,1,38.3333,0.0425731,0.329163,0.1739,0.170484,0.415969,-0.238887,-0.185497,0.571151,0
2021-12-01,-0.0130829,-0.0215481,-0.0250157,0.018489,8.69928e+06,1.41386,38.7987,-0.0111072,-0.0019757,1,0.0399417,0.925343,0.0347157,0.00522605,0.0399417,0.0347157,0,0.000214212,0.00522605,0.00522605,1,1,0.00522605,0,1,0,1,38.3333,0.0817631,0.320773,0.208068,-0.21323,0.231675,0.115814,-0.188804,0.395979,1
2021-12-02,0.0273679,-0.00723145,-0.00886964,0.0220005,8.75137e+06,1.15379,49.1914,0.0153163,0.0120516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-03,-0.00499475,0.00886267,-0.0268675,0.0207721,9.87467e+06,1.19766,47.5131,-0.00870131,0.00370656,1,0.103444,0.884336,0.0122198,0.0912246,0.103444,0.0122198,0,6.84864e-05,0.0912246,0.0912246,1,1,0.0912246,0,1,0,1,86.3333,0.292318,0.207551,0.347908,-0.116771,0.320581,-0.383417,-0.249745,0.425146,1
2021-12-06,0.0144321,0.0369895,0.0146444,0.0184279,1.01883e+07,0.855009,50.2481,0.0118433,0.00258879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-12-07,0.017732,0.0272633,0.0198347,0.0190903,1.02867e+07,0.754723,56.9606,0.0206848,-0.00295285,1,0.949709,0.0299583,0.020333,0.929376,0.949709,0.020333,0,0.0380944,0.929376,0.929376,1,1,0.929376,0,1,0,1,38.3333,-0.0441924,0.194838,0.407732,-0.221853,0.35488,-0.388504,-0.204782,-0.0276519,1
2021-12-08,0.00425444,0.0368123,0.0460013,0.0149845,9.6049e+06,0.721652,56.4042,0.00264797,0.00160647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-09,-0.0127093,0.00907214,0.0463972,0.0148805,8.15037e+06,0.438312,52.5739,-0.00675154,-0.00595778,1,0.198165,0.790742,0.0110926,0.187073,0.198165,0.0110926,0,0.00766798,0.187073,0.187073,1,1,0.187073,0,1,0,1,38.3333,0.3614,0.225895,0.417828,-0.235929,0.262449,-0.233292,-0.0705537,0.416158,1
