sector,symbol,effective_from,available_from,effective_to,weight,source
XLB,MLM,2021-03-31,2021-05-28,2099-12-31,2.342750547131,SEC-NPORT-2021q2
XLB,MLM,2021-06-30,2021-08-27,2099-12-31,2.35002139856,SEC-NPORT-2021q3
XLB,MLM,2021-09-30,2021-11-26,2099-12-31,2.346883749176,SEC-NPORT-2021q4
XLB,MLM,2021-12-31,2022-02-25,2099-12-31,2.651730745743,SEC-NPORT-2022q1
XLB,MLM,2022-03-31,2022-05-27,2099-12-31,2.392435647629,SEC-NPORT-2022q2
XLB,MLM,2022-06-30,2022-08-26,2099-12-31,2.249343280861,SEC-NPORT-2022q3
XLB,MLM,2022-09-30,2022-11-28,2099-12-31,2.650099503362,SEC-NPORT-2022q4
XLB,MLM,2022-12-31,2023-02-28,2099-12-31,2.379517753586,SEC-NPORT-2023q1
XLB,MLM,2023-03-31,2023-05-30,2099-12-31,2.425020342613,SEC-NPORT-2023q2
XLB,MLM,2023-06-30,2023-08-28,2099-12-31,3.075977462219,SEC-NPORT-2023q3
XLB,MLM,2023-09-30,2023-11-28,2099-12-31,2.874613489256,SEC-NPORT-2023q4
XLB,NUE,2019-09-30,2019-11-18,2099-12-31,2.341170697716,SEC-NPORT-2019q4
XLB,NUE,2019-12-31,2020-02-28,2099-12-31,2.418723895122,SEC-NPORT-2020q1
XLB,NUE,2020-03-31,2020-06-01,2099-12-31,2.106698990657,SEC-NPORT-2020q2
XLB,NUE,2020-06-30,2020-08-27,2099-12-31,2.007510306477,SEC-NPORT-2020q3
XLB,NUE,2020-09-30,2020-11-19,2099-12-31,1.927252355389,SEC-NPORT-2020q4
XLB,NUE,2020-12-31,2021-02-26,2099-12-31,1.944760102562,SEC-NPORT-2021q1
XLB,NUE,2021-03-31,2021-05-28,2099-12-31,2.679597514573,SEC-NPORT-2021q2
XLB,NUE,2021-06-30,2021-08-27,2099-12-31,3.074685431911,SEC-NPORT-2021q3
XLB,NUE,2021-09-30,2021-11-26,2099-12-31,3.185212850436,SEC-NPORT-2021q4
XLB,NUE,2021-12-31,2022-02-25,2099-12-31,3.148054535245,SEC-NPORT-2022q1
XLB,NUE,2022-03-31,2022-05-27,2099-12-31,4.028924920619,SEC-NPORT-2022q2
XLB,NUE,2022-06-30,2022-08-26,2099-12-31,3.348513010965,SEC-NPORT-2022q3
XLB,NUE,2022-09-30,2022-11-28,2099-12-31,3.694625547616,SEC-NPORT-2022q4
XLB,NUE,2022-12-31,2023-02-28,2099-12-31,3.834331124666,SEC-NPORT-2023q1
XLB,NUE,2023-03-31,2023-05-30,2099-12-31,4.298825555094,SEC-NPORT-2023q2
XLB,NUE,2023-06-30,2023-08-28,2099-12-31,4.429040165243,SEC-NPORT-2023q3
XLB,NUE,2023-09-30,2023-11-28,2099-12-31,4.406910614566,SEC-NPORT-2023q4
XLB,PKG,2019-09-30,2019-11-18,2099-12-31,1.52355450919,SEC-NPORT-2019q4
XLB,PKG,2019-12-31,2020-02-28,2099-12-31,1.502503969298,SEC-NPORT-2020q1
XLB,PKG,2020-03-31,2020-06-01,2099-12-31,1.585483484807,SEC-NPORT-2020q2
XLB,PKG,2020-06-30,2020-08-27,2099-12-31,1.523762932188,SEC-NPORT-2020q3
XLB,PKG,2020-09-30,2020-11-19,2099-12-31,1.471688598454,SEC-NPORT-2020q4
XLB,PKG,2020-12-31,2021-02-26,2099-12-31,1.583663135211,SEC-NPORT-2021q1
XLB,PKG,2021-03-31,2021-05-28,2099-12-31,1.42837681783,SEC-NPORT-2021q2
XLB,PKG,2021-06-30,2021-08-27,2099-12-31,1.377856041443,SEC-NPORT-2021q3
XLB,PKG,2021-09-30,2021-11-26,2099-12-31,1.437659409096,SEC-NPORT-2021q4
XLB,PKG,2021-12-31,2022-02-25,2099-12-31,1.248050026733,SEC-NPORT-2022q1
XLB,PKG,2022-03-31,2022-05-27,2099-12-31,1.477548891946,SEC-NPORT-2022q2
XLB,PKG,2022-06-30,2022-08-26,2099-12-31,1.552950927121,SEC-NPORT-2022q3
XLB,PKG,2022-09-30,2022-11-28,2099-12-31,1.388483873986,SEC-NPORT-2022q4
XLB,PKG,2022-12-31,2023-02-28,2099-12-31,1.342101075051,SEC-NPORT-2023q1
XLB,PKG,2023-03-31,2023-05-30,2099-12-31,1.413088544814,SEC-NPORT-2023q2
XLB,PKG,2023-06-30,2023-08-28,2099-12-31,1.277831730263,SEC-NPORT-2023q3
XLB,PKG,2023-09-30,2023-11-28,2099-12-31,1.564650010568,SEC-NPORT-2023q4
XLB,PPG,2019-09-30,2019-11-18,2099-12-31,4.247882923789,SEC-NPORT-2019q4
XLB,PPG,2019-12-31,2020-02-28,2099-12-31,4.474080992961,SEC-NPORT-2020q1
XLB,PPG,2020-03-31,2020-06-01,2099-12-31,3.813174148495,SEC-NPORT-2020q2
XLB,PPG,2020-06-30,2020-08-27,2099-12-31,4.028325484573,SEC-NPORT-2020q3
XLB,PPG,2020-09-30,2020-11-19,2099-12-31,4.09968544553,SEC-NPORT-2020q4
XLB,PPG,2020-12-31,2021-02-26,2099-12-31,4.125046350633,SEC-NPORT-2021q1
XLB,PPG,2021-03-31,2021-05-28,2099-12-31,3.987781729894,SEC-NPORT-2021q2
XLB,PPG,2021-06-30,2021-08-27,2099-12-31,4.311236135508,SEC-NPORT-2021q3
XLB,PPG,2021-09-30,2021-11-26,2099-12-31,3.737922344255,SEC-NPORT-2021q4
XLB,PPG,2021-12-31,2022-02-25,2099-12-31,3.950250505465,SEC-NPORT-2022q1
XLB,PPG,2022-03-31,2022-05-27,2099-12-31,3.100494324583,SEC-NPORT-2022q2
XLB,PPG,2022-06-30,2022-08-26,2099-12-31,3.255366836487,SEC-NPORT-2022q3
XLB,PPG,2022-09-30,2022-11-28,2099-12-31,3.431234813794,SEC-NPORT-2022q4
XLB,PPG,2022-12-31,2023-02-28,2099-12-31,3.350968593715,SEC-NPORT-2023q1
XLB,PPG,2023-03-31,2023-05-30,2099-12-31,3.453379714487,SEC-NPORT-2023q2
XLB,PPG,2023-06-30,2023-08-28,2099-12-31,3.753505130643,SEC-NPORT-2023q3
XLB,PPG,2023-09-30,2023-11-28,2099-12-31,3.464285972934,SEC-NPORT-2023q4
XLB,STLD,2022-12-31,2023-02-28,2099-12-31,1.847772711781,SEC-NPORT-2023q1
XLB,STLD,2023-03-31,2023-05-30,2099-12-31,2.074295331907,SEC-NPORT-2023q2
XLB,STLD,2023-06-30,2023-08-28,2099-12-31,1.880635704965,SEC-NPORT-2023q3
XLB,STLD,2023-09-30,2023-11-28,2099-12-31,1.891856962057,SEC-NPORT-2023q4
XLB,VMC,2019-09-30,2019-11-18,2099-12-31,3.03499880008,SEC-NPORT-2019q4
XLB,VMC,2019-12-31,2020-02-28,2099-12-31,2.7010617102,SEC-NPORT-2020q1
XLB,VMC,2020-03-31,2020-06-01,2099-12-31,2.759133599102,SEC-NPORT-2020q2
XLB,VMC,2020-06-30,2020-08-27,2099-12-31,2.469959961503,SEC-NPORT-2020q3
XLB,VMC,2020-09-30,2020-11-19,2099-12-31,2.554796470723,SEC-NPORT-2020q4
XLB,VMC,2020-12-31,2021-02-26,2099-12-31,2.379805259152,SEC-NPORT-2021q1
XLB,VMC,2021-03-31,2021-05-28,2099-12-31,2.505258897773,SEC-NPORT-2021q2
XLB,VMC,2021-06-30,2021-08-27,2099-12-31,2.473463699526,SEC-NPORT-2021q3
XLB,VMC,2021-09-30,2021-11-26,2099-12-31,2.471385635707,SEC-NPORT-2021q4
XLB,VMC,2021-12-31,2022-02-25,2099-12-31,2.658078440248,SEC-NPORT-2022q1
XLB,VMC,2022-03-31,2022-05-27,2099-12-31,2.429084293698,SEC-NPORT-2022q2
XLB,VMC,2022-06-30,2022-08-26,2099-12-31,2.276422263358,SEC-NPORT-2022q3
XLB,VMC,2022-09-30,2022-11-28,2099-12-31,2.764754794348,SEC-NPORT-2022q4
XLB,VMC,2022-12-31,2023-02-28,2099-12-31,2.639000609387,SEC-NPORT-2023q1
XLB,VMC,2023-03-31,2023-05-30,2099-12-31,2.508123569051,SEC-NPORT-2023q2
XLB,VMC,2023-06-30,2023-08-28,2099-12-31,3.225034687192,SEC-NPORT-2023q3
XLB,VMC,2023-09-30,2023-11-28,2099-12-31,3.041834835288,SEC-NPORT-2023q4
XLC,CMCSA,2019-09-30,2019-11-18,2099-12-31,4.469660017355,SEC-NPORT-2019q4
XLC,CMCSA,2019-12-31,2020-02-28,2099-12-31,4.52938515364,SEC-NPORT-2020q1
XLC,CMCSA,2020-03-31,2020-06-01,2099-12-31,4.322946805918,SEC-NPORT-2020q2
XLC,CMCSA,2020-06-30,2020-08-27,2099-12-31,4.349520285806,SEC-NPORT-2020q3
XLC,CMCSA,2020-09-30,2020-11-19,2099-12-31,4.681155082365,SEC-NPORT-2020q4
XLC,CMCSA,2020-12-31,2021-02-26,2099-12-31,4.583607254561,SEC-NPORT-2021q1
XLC,CMCSA,2021-03-31,2021-05-28,2099-12-31,4.329233012346,SEC-NPORT-2021q2
XLC,CMCSA,2021-06-30,2021-08-27,2099-12-31,4.438019126365,SEC-NPORT-2021q3
XLC,CMCSA,2021-09-30,2021-11-26,2099-12-31,4.457180563663,SEC-NPORT-2021q4
XLC,CMCSA,2021-12-31,2022-02-25,2099-12-31,4.590339020224,SEC-NPORT-2022q1
XLC,CMCSA,2022-03-31,2022-05-27,2099-12-31,4.332347727021,SEC-NPORT-2022q2
XLC,CMCSA,2022-06-30,2022-08-26,2099-12-31,4.418034852705,SEC-NPORT-2022q3
XLC,CMCSA,2022-09-30,2022-11-28,2099-12-31,4.319663963012,SEC-NPORT-2022q4
XLC,CMCSA,2022-12-31,2023-02-28,2099-12-31,4.570165563889,SEC-NPORT-2023q1
XLC,CMCSA,2023-03-31,2023-05-30,2099-12-31,4.330840131482,SEC-NPORT-2023q2
XLC,CMCSA,2023-06-30,2023-08-28,2099-12-31,4.511654582677,SEC-NPORT-2023q3
XLC,CMCSA,2023-09-30,2023-11-28,2099-12-31,4.508202855081,SEC-NPORT-2023q4
XLC,EA,2019-09-30,2019-11-18,2099-12-31,3.775080582139,SEC-NPORT-2019q4
XLC,EA,2019-12-31,2020-02-28,2099-12-31,3.875412048957,SEC-NPORT-2020q1
XLC,EA,2020-03-31,2020-06-01,2099-12-31,4.565601041238,SEC-NPORT-2020q2
XLC,EA,2020-06-30,2020-08-27,2099-12-31,4.307725470275,SEC-NPORT-2020q3
XLC,EA,2020-09-30,2020-11-19,2099-12-31,3.833641596356,SEC-NPORT-2020q4
XLC,EA,2020-12-31,2021-02-26,2099-12-31,3.804690770728,SEC-NPORT-2021q1
XLC,EA,2021-03-31,2021-05-28,2099-12-31,2.818288068315,SEC-NPORT-2021q2
XLC,EA,2021-06-30,2021-08-27,2099-12-31,2.8946083696,SEC-NPORT-2021q3
XLC,EA,2021-09-30,2021-11-26,2099-12-31,2.787812638018,SEC-NPORT-2021q4
XLC,EA,2021-12-31,2022-02-25,2099-12-31,2.797107798223,SEC-NPORT-2022q1
XLC,EA,2022-03-31,2022-05-27,2099-12-31,3.376263179823,SEC-NPORT-2022q2
XLC,EA,2022-06-30,2022-08-26,2099-12-31,3.339716694454,SEC-NPORT-2022q3
XLC,EA,2022-09-30,2022-11-28,2099-12-31,3.568507165188,SEC-NPORT-2022q4
XLC,EA,2022-12-31,2023-02-28,2099-12-31,4.163568977278,SEC-NPORT-2023q1
XLC,EA,2023-03-31,2023-05-30,2099-12-31,3.501638592744,SEC-NPORT-2023q2
XLC,EA,2023-06-30,2023-08-28,2099-12-31,3.551665164504,SEC-NPORT-2023q3
XLC,EA,2023-09-30,2023-11-28,2099-12-31,3.438518950858,SEC-NPORT-2023q4
XLC,FOXA,2019-09-30,2019-11-18,2099-12-31,1.463648909241,SEC-NPORT-2019q4
XLC,FOXA,2019-12-31,2020-02-28,2099-12-31,1.621974984116,SEC-NPORT-2020q1
XLC,FOXA,2020-03-31,2020-06-01,2099-12-31,1.423209870285,SEC-NPORT-2020q2
XLC,FOXA,2020-06-30,2020-08-27,2099-12-31,.48302661113,SEC-NPORT-2020q3
XLC,FOXA,2020-09-30,2020-11-19,2099-12-31,.973580603665,SEC-NPORT-2020q4
XLC,FOXA,2020-12-31,2021-02-26,2099-12-31,.897771985585,SEC-NPORT-2021q1
XLC,FOXA,2021-03-31,2021-05-28,2099-12-31,.873902641936,SEC-NPORT-2021q2
XLC,FOXA,2021-06-30,2021-08-27,2099-12-31,.853621003654,SEC-NPORT-2021q3
XLC,FOXA,2021-09-30,2021-11-26,2099-12-31,.379146995444,SEC-NPORT-2021q4
XLC,FOXA,2021-12-31,2022-02-25,2099-12-31,.886376420823,SEC-NPORT-2022q1
XLC,FOXA,2022-03-31,2022-05-27,2099-12-31,.501932214279,SEC-NPORT-2022q2
XLC,FOXA,2022-06-30,2022-08-26,2099-12-31,.419224523929,SEC-NPORT-2022q3
XLC,FOXA,2022-09-30,2022-11-28,2099-12-31,1.097787065174,SEC-NPORT-2022q4
XLC,FOXA,2022-12-31,2023-02-28,2099-12-31,.515011304954,SEC-NPORT-2023q1
XLC,FOXA,2023-03-31,2023-05-30,2099-12-31,1.128197326679,SEC-NPORT-2023q2
XLC,FOXA,2023-06-30,2023-08-28,2099-12-31,.961583648259,SEC-NPORT-2023q3
XLC,FOXA,2023-09-30,2023-11-28,2099-12-31,.916900659791,SEC-NPORT-2023q4
XLC,GOOGL,2019-09-30,2019-11-18,2099-12-31,11.73002855768,SEC-NPORT-2019q4
XLC,GOOGL,2019-12-31,2020-02-28,2099-12-31,11.11337238174,SEC-NPORT-2020q1
XLC,GOOGL,2020-03-31,2020-06-01,2099-12-31,11.63858575567,SEC-NPORT-2020q2
XLC,GOOGL,2020-06-30,2020-08-27,2099-12-31,11.11303297771,SEC-NPORT-2020q3
XLC,GOOGL,2020-09-30,2020-11-19,2099-12-31,11.05300729126,SEC-NPORT-2020q4
XLC,GOOGL,2020-12-31,2021-02-26,2099-12-31,11.41363295977,SEC-NPORT-2021q1
XLC,GOOGL,2021-03-31,2021-05-28,2099-12-31,11.9591312359,SEC-NPORT-2021q2
XLC,GOOGL,2021-06-30,2021-08-27,2099-12-31,11.48526464467,SEC-NPORT-2021q3
XLC,GOOGL,2021-09-30,2021-11-26,2099-12-31,11.00659400234,SEC-NPORT-2021q4
XLC,GOOGL,2021-12-31,2022-02-25,2099-12-31,10.6202720051,SEC-NPORT-2022q1
XLC,GOOGL,2022-03-31,2022-05-27,2099-12-31,10.97535409334,SEC-NPORT-2022q2
XLC,GOOGL,2022-06-30,2022-08-26,2099-12-31,12.23626304172,SEC-NPORT-2022q3
XLC,GOOGL,2022-09-30,2022-11-28,2099-12-31,12.11257000375,SEC-NPORT-2022q4
XLC,GOOGL,2022-12-31,2023-02-28,2099-12-31,11.87205492764,SEC-NPORT-2023q1
XLC,GOOGL,2023-03-31,2023-05-30,2099-12-31,12.58262684854,SEC-NPORT-2023q2
XLC,GOOGL,2023-06-30,2023-08-28,2099-12-31,10.193413133,SEC-NPORT-2023q3
XLC,GOOGL,2023-09-30,2023-11-28,2099-12-31,12.09931245855,SEC-NPORT-2023q4
XLC,LUMN,2021-03-31,2021-05-28,2099-12-31,.953897296175,SEC-NPORT-2021q2
XLC,LUMN,2021-06-30,2021-08-27,2099-12-31,.950665981289,SEC-NPORT-2021q3
XLC,LUMN,2021-09-30,2021-11-26,2099-12-31,.848739921474,SEC-NPORT-2021q4
XLC,LUMN,2021-12-31,2022-02-25,2099-12-31,.867196368139,SEC-NPORT-2022q1
XLC,LUMN,2022-03-31,2022-05-27,2099-12-31,.985541732098,SEC-NPORT-2022q2
XLC,LUMN,2022-06-30,2022-08-26,2099-12-31,.990253775383,SEC-NPORT-2022q3
XLC,LUMN,2022-09-30,2022-11-28,2099-12-31,.809611513056,SEC-NPORT-2022q4
XLC,LUMN,2022-12-31,2023-02-28,2099-12-31,.645544880054,SEC-NPORT-2023q1
XLC,LYV,2019-12-31,2020-02-28,2099-12-31,1.243404753542,SEC-NPORT-2020q1
XLC,LYV,2020-03-31,2020-06-01,2099-12-31,1.08835521183,SEC-NPORT-2020q2
XLC,LYV,2020-06-30,2020-08-27,2099-12-31,.71167743365,SEC-NPORT-2020q3
XLC,LYV,2020-09-30,2020-11-19,2099-12-31,.779466519163,SEC-NPORT-2020q4
XLC,LYV,2020-12-31,2021-02-26,2099-12-31,.95969831533,SEC-NPORT-2021q1
XLC,LYV,2021-03-31,2021-05-28,2099-12-31,.879340274185,SEC-NPORT-2021q2
XLC,LYV,2021-06-30,2021-08-27,2099-12-31,.88988164512,SEC-NPORT-2021q3
XLC,LYV,2021-09-30,2021-11-26,2099-12-31,.826867511606,SEC-NPORT-2021q4
XLC,LYV,2021-12-31,2022-02-25,2099-12-31,1.212412916447,SEC-NPORT-2022q1
XLC,LYV,2022-03-31,2022-05-27,2099-12-31,1.508020849124,SEC-NPORT-2022q2
XLC,LYV,2022-06-30,2022-08-26,2099-12-31,1.104001206965,SEC-NPORT-2022q3
XLC,LYV,2022-09-30,2022-11-28,2099-12-31,1.261350999575,SEC-NPORT-2022q4
XLC,LYV,2022-12-31,2023-02-28,2099-12-31,1.294310240948,SEC-NPORT-2023q1
XLC,LYV,2023-03-31,2023-05-30,2099-12-31,1.113544622177,SEC-NPORT-2023q2
XLC,LYV,2023-06-30,2023-08-28,2099-12-31,1.378314841912,SEC-NPORT-2023q3
XLC,LYV,2023-09-30,2023-11-28,2099-12-31,1.363848984085,SEC-NPORT-2023q4
XLC,META,2021-12-31,2022-02-25,2099-12-31,23.05771391,SEC-NPORT-2022q1
XLC,META,2022-03-31,2022-05-27,2099-12-31,19.88122420294,SEC-NPORT-2022q2
XLC,META,2022-06-30,2022-08-26,2099-12-31,18.08601134659,SEC-NPORT-2022q3
XLC,META,2022-09-30,2022-11-28,2099-12-31,17.70085784861,SEC-NPORT-2022q4
XLC,META,2022-12-31,2023-02-28,2099-12-31,15.68686739144,SEC-NPORT-2023q1
XLC,META,2023-03-31,2023-05-30,2099-12-31,22.14380077393,SEC-NPORT-2023q2
XLC,META,2023-06-30,2023-08-28,2099-12-31,24.18356274935,SEC-NPORT-2023q3
XLC,META,2023-09-30,2023-11-28,2099-12-31,23.5828785812,SEC-NPORT-2023q4
XLC,MTCH,2021-09-30,2021-11-26,2099-12-31,2.992671227417,SEC-NPORT-2021q4
XLC,MTCH,2021-12-31,2022-02-25,2099-12-31,2.807355836357,SEC-NPORT-2022q1
XLC,MTCH,2022-03-31,2022-05-27,2099-12-31,2.921234869258,SEC-NPORT-2022q2
XLC,MTCH,2022-06-30,2022-08-26,2099-12-31,1.942993669024,SEC-NPORT-2022q3
XLC,MTCH,2022-09-30,2022-11-28,2099-12-31,1.577626462538,SEC-NPORT-2022q4
XLC,MTCH,2022-12-31,2023-02-28,2099-12-31,1.505667119528,SEC-NPORT-2023q1
XLC,MTCH,2023-03-31,2023-05-30,2099-12-31,1.196552789514,SEC-NPORT-2023q2
XLC,MTCH,2023-06-30,2023-08-28,2099-12-31,1.224962052269,SEC-NPORT-2023q3
XLC,MTCH,2023-09-30,2023-11-28,2099-12-31,1.262005518376,SEC-NPORT-2023q4
XLC,NFLX,2019-09-30,2019-11-18,2099-12-31,4.228706956345,SEC-NPORT-2019q4
XLC,NFLX,2019-12-31,2020-02-28,2099-12-31,4.754937976223,SEC-NPORT-2020q1
XLC,NFLX,2020-03-31,2020-06-01,2099-12-31,4.570475036644,SEC-NPORT-2020q2
XLC,NFLX,2020-06-30,2020-08-27,2099-12-31,4.792218630481,SEC-NPORT-2020q3
XLC,NFLX,2020-09-30,2020-11-19,2099-12-31,4.689002172412,SEC-NPORT-2020q4
XLC,NFLX,2020-12-31,2021-02-26,2099-12-31,4.786860484176,SEC-NPORT-2021q1
XLC,NFLX,2021-03-31,2021-05-28,2099-12-31,4.599804715807,SEC-NPORT-2021q2
XLC,NFLX,2021-06-30,2021-08-27,2099-12-31,4.784292118738,SEC-NPORT-2021q3
XLC,NFLX,2021-09-30,2021-11-26,2099-12-31,4.817521124914,SEC-NPORT-2021q4
XLC,NFLX,2021-12-31,2022-02-25,2099-12-31,4.362029891315,SEC-NPORT-2022q1
XLC,NFLX,2022-03-31,2022-05-27,2099-12-31,4.585652026782,SEC-NPORT-2022q2
XLC,NFLX,2022-06-30,2022-08-26,2099-12-31,4.480350366489,SEC-NPORT-2022q3
XLC,NFLX,2022-09-30,2022-11-28,2099-12-31,5.26018535758,SEC-NPORT-2022q4
XLC,NFLX,2022-12-31,2023-02-28,2099-12-31,4.253688235315,SEC-NPORT-2023q1
XLC,NFLX,2023-03-31,2023-05-30,2099-12-31,4.76022739335,SEC-NPORT-2023q2
XLC,NFLX,2023-06-30,2023-08-28,2099-12-31,4.581346465499,SEC-NPORT-2023q3
XLC,NFLX,2023-09-30,2023-11-28,2099-12-31,3.904259007533,SEC-NPORT-2023q4
XLC,NWSA,2019-09-30,2019-11-18,2099-12-31,.227968659466,SEC-NPORT-2019q4
XLC,NWSA,2019-12-31,2020-02-28,2099-12-31,.678311304482,SEC-NPORT-2020q1
XLC,NWSA,2020-03-31,2020-06-01,2099-12-31,.592464142613,SEC-NPORT-2020q2
XLC,NWSA,2020-06-30,2020-08-27,2099-12-31,.164442171678,SEC-NPORT-2020q3
XLC,NWSA,2020-09-30,2020-11-19,2099-12-31,.555129430799,SEC-NPORT-2020q4
XLC,NWSA,2020-12-31,2021-02-26,2099-12-31,.641697223384,SEC-NPORT-2021q1
XLC,NWSA,2021-03-31,2021-05-28,2099-12-31,.71987663648,SEC-NPORT-2021q2
XLC,NWSA,2021-06-30,2021-08-27,2099-12-31,.708875506523,SEC-NPORT-2021q3
XLC,NWSA,2021-09-30,2021-11-26,2099-12-31,.633928966329,SEC-NPORT-2021q4
XLC,NWSA,2021-12-31,2022-02-25,2099-12-31,.205444607187,SEC-NPORT-2022q1
XLC,NWSA,2022-03-31,2022-05-27,2099-12-31,.821617071416,SEC-NPORT-2022q2
XLC,NWSA,2022-06-30,2022-08-26,2099-12-31,.59085298934,SEC-NPORT-2022q3
XLC,NWSA,2022-09-30,2022-11-28,2099-12-31,.680243050953,SEC-NPORT-2022q4
XLC,NWSA,2022-12-31,2023-02-28,2099-12-31,.904154765159,SEC-NPORT-2023q1
XLC,NWSA,2023-03-31,2023-05-30,2099-12-31,.736888901426,SEC-NPORT-2023q2
XLC,NWSA,2023-06-30,2023-08-28,2099-12-31,.7808351693,SEC-NPORT-2023q3
XLC,NWSA,2023-09-30,2023-11-28,2099-12-31,.885251002774,SEC-NPORT-2023q4
XLC,OMC,2019-09-30,2019-11-18,2099-12-31,2.230431995755,SEC-NPORT-2019q4
XLC,OMC,2019-12-31,2020-02-28,2099-12-31,2.177928107771,SEC-NPORT-2020q1
XLC,OMC,2020-03-31,2020-06-01,2099-12-31,2.030837404632,SEC-NPORT-2020q2
XLC,OMC,2020-06-30,2020-08-27,2099-12-31,1.322073897727,SEC-NPORT-2020q3
XLC,OMC,2020-09-30,2020-11-19,2099-12-31,1.082643222817,SEC-NPORT-2020q4
XLC,OMC,2020-12-31,2021-02-26,2099-12-31,1.224644205123,SEC-NPORT-2021q1
XLC,OMC,2021-03-31,2021-05-28,2099-12-31,1.154017717874,SEC-NPORT-2021q2
XLC,OMC,2021-06-30,2021-08-27,2099-12-31,1.209803152515,SEC-NPORT-2021q3
XLC,OMC,2021-09-30,2021-11-26,2099-12-31,1.069915750658,SEC-NPORT-2021q4
XLC,OMC,2021-12-31,2022-02-25,2099-12-31,1.167814291925,SEC-NPORT-2022q1
XLC,OMC,2022-03-31,2022-05-27,2099-12-31,1.683367803974,SEC-NPORT-2022q2
XLC,OMC,2022-06-30,2022-08-26,2099-12-31,1.277576863219,SEC-NPORT-2022q3
XLC,OMC,2022-09-30,2022-11-28,2099-12-31,1.508864392878,SEC-NPORT-2022q4
XLC,OMC,2022-12-31,2023-02-28,2099-12-31,2.161227685844,SEC-NPORT-2023q1
XLC,OMC,2023-03-31,2023-05-30,2099-12-31,2.134021661109,SEC-NPORT-2023q2
XLC,OMC,2023-06-30,2023-08-28,2099-12-31,1.995514950895,SEC-NPORT-2023q3
XLC,OMC,2023-09-30,2023-11-28,2099-12-31,1.704615724638,SEC-NPORT-2023q4
XLC,PARA,2022-03-31,2022-05-27,2099-12-31,2.176908437933,SEC-NPORT-2022q2
XLC,PARA,2022-06-30,2022-08-26,2099-12-31,1.465851457263,SEC-NPORT-2022q3
XLC,PARA,2022-09-30,2022-11-28,2099-12-31,1.122544540546,SEC-NPORT-2022q4
XLC,PARA,2022-12-31,2023-02-28,2099-12-31,1.107617861787,SEC-NPORT-2023q1
XLC,PARA,2023-03-31,2023-05-30,2099-12-31,1.257338843457,SEC-NPORT-2023q2
XLC,PARA,2023-06-30,2023-08-28,2099-12-31,.847905930229,SEC-NPORT-2023q3
XLC,PARA,2023-09-30,2023-11-28,2099-12-31,.720608944253,SEC-NPORT-2023q4
XLC,T,2019-09-30,2019-11-18,2099-12-31,4.639556755881,SEC-NPORT-2019q4
XLC,T,2019-12-31,2020-02-28,2099-12-31,4.483457491265,SEC-NPORT-2020q1
XLC,T,2020-03-31,2020-06-01,2099-12-31,4.246331842927,SEC-NPORT-2020q2
XLC,T,2020-06-30,2020-08-27,2099-12-31,4.364097588348,SEC-NPORT-2020q3
XLC,T,2020-09-30,2020-11-19,2099-12-31,4.443863167451,SEC-NPORT-2020q4
XLC,T,2020-12-31,2021-02-26,2099-12-31,4.131781477647,SEC-NPORT-2021q1
XLC,T,2021-03-31,2021-05-28,2099-12-31,4.638110903402,SEC-NPORT-2021q2
XLC,T,2021-06-30,2021-08-27,2099-12-31,4.345573610949,SEC-NPORT-2021q3
XLC,T,2021-09-30,2021-11-26,2099-12-31,4.696173771765,SEC-NPORT-2021q4
XLC,T,2021-12-31,2022-02-25,2099-12-31,4.759680100351,SEC-NPORT-2022q1
XLC,T,2022-03-31,2022-05-27,2099-12-31,4.244634073788,SEC-NPORT-2022q2
XLC,T,2022-06-30,2022-08-26,2099-12-31,4.748292981968,SEC-NPORT-2022q3
XLC,T,2022-09-30,2022-11-28,2099-12-31,4.70024805079,SEC-NPORT-2022q4
XLC,T,2022-12-31,2023-02-28,2099-12-31,4.451496698074,SEC-NPORT-2023q1
XLC,T,2023-03-31,2023-05-30,2099-12-31,4.213307711064,SEC-NPORT-2023q2
XLC,T,2023-06-30,2023-08-28,2099-12-31,4.368336052618,SEC-NPORT-2023q3
XLC,T,2023-09-30,2023-11-28,2099-12-31,4.775486839188,SEC-NPORT-2023q4
XLC,TMUS,2019-09-30,2019-11-18,2099-12-31,3.261134193832,SEC-NPORT-2019q4
XLC,TMUS,2019-12-31,2020-02-28,2099-12-31,3.064842285577,SEC-NPORT-2020q1
XLC,TMUS,2020-03-31,2020-06-01,2099-12-31,4.512360821748,SEC-NPORT-2020q2
XLC,TMUS,2020-06-30,2020-08-27,2099-12-31,6.478551903835,SEC-NPORT-2020q3
XLC,TMUS,2020-09-30,2020-11-19,2099-12-31,4.632861281238,SEC-NPORT-2020q4
XLC,TMUS,2020-12-31,2021-02-26,2099-12-31,4.577955575764,SEC-NPORT-2021q1
XLC,TMUS,2021-03-31,2021-05-28,2099-12-31,4.501884359783,SEC-NPORT-2021q2
XLC,TMUS,2021-06-30,2021-08-27,2099-12-31,4.411218820104,SEC-NPORT-2021q3
XLC,TMUS,2021-09-30,2021-11-26,2099-12-31,4.615536720164,SEC-NPORT-2021q4
XLC,TMUS,2021-12-31,2022-02-25,2099-12-31,4.465599161098,SEC-NPORT-2022q1
XLC,TMUS,2022-03-31,2022-05-27,2099-12-31,4.292051051112,SEC-NPORT-2022q2
